metodo,tempo,iteracoes
multiply2_4_bits,101100,86
multiply2_8_bits,99500,358
multiply2_16_bits,103500,1446
multiply2_4_bits,132600,86
multiply2_8_bits,113100,358
multiply2_16_bits,132500,1446
multiply2_3_bits,94300,18
multiply2_7_bits,107100,86
multiply2_16_bits,148100,1446
multiply2_4_bits,115300,86
multiply2_6_bits,122100,86
multiply2_16_bits,112500,1446
multiply2_2_bits,98500,18
multiply2_8_bits,101300,358
multiply2_16_bits,108300,1446
multiply2_0_bits,126000,0
multiply2_7_bits,107800,86
multiply2_16_bits,99900,1446
multiply2_4_bits,105100,86
multiply2_4_bits,98700,86
multiply2_16_bits,105200,1446
multiply2_4_bits,98300,86
multiply2_8_bits,124300,358
multiply2_16_bits,101800,1446
multiply2_1_bits,110400,1
multiply2_8_bits,99700,358
multiply2_16_bits,137600,1446
multiply2_4_bits,109200,86
multiply2_5_bits,102200,86
multiply2_16_bits,140200,1446
multiply2_3_bits,130400,18
multiply2_7_bits,103600,86
multiply2_14_bits,103000,358
multiply2_3_bits,104500,18
multiply2_7_bits,89300,86
multiply2_16_bits,124000,1446
multiply2_4_bits,119400,86
multiply2_8_bits,110100,358
multiply2_14_bits,105000,358
multiply2_1_bits,104500,1
multiply2_8_bits,108700,358
multiply2_16_bits,111200,1446
multiply2_4_bits,156000,86
multiply2_8_bits,116100,358
multiply2_16_bits,125800,1446
multiply2_4_bits,101800,86
multiply2_7_bits,103300,86
multiply2_13_bits,103400,358
multiply2_3_bits,108300,18
multiply2_8_bits,113300,358
multiply2_16_bits,122000,1446
multiply2_4_bits,105900,86
multiply2_6_bits,105600,86
multiply2_16_bits,104500,1446
multiply2_4_bits,98100,86
multiply2_6_bits,103800,86
multiply2_15_bits,115500,358
multiply2_3_bits,99500,18
multiply2_0_bits,96400,0
multiply2_15_bits,122600,358
multiply2_4_bits,113400,86
multiply2_8_bits,93900,358
multiply2_14_bits,103800,358
multiply2_0_bits,102100,0
multiply2_6_bits,133700,86
multiply2_16_bits,101300,1446
multiply2_4_bits,93000,86
multiply2_7_bits,98500,86
multiply2_16_bits,117900,1446
multiply2_2_bits,105000,18
multiply2_8_bits,110200,358
multiply2_16_bits,104200,1446
multiply2_3_bits,98800,18
multiply2_7_bits,99600,86
multiply2_14_bits,93900,358
multiply2_2_bits,110300,18
multiply2_7_bits,240400,86
multiply2_16_bits,147600,1446
multiply2_4_bits,109200,86
multiply2_7_bits,124600,86
multiply2_16_bits,118600,1446
multiply2_3_bits,115500,18
multiply2_8_bits,149300,358
multiply2_16_bits,109900,1446
multiply2_3_bits,121300,18
multiply2_2_bits,109200,18
multiply2_16_bits,110700,1446
multiply2_4_bits,100900,86
multiply2_5_bits,102500,86
multiply2_16_bits,107600,1446
multiply2_0_bits,101100,0
multiply2_7_bits,108300,86
multiply2_16_bits,138400,1446
multiply2_4_bits,112300,86
multiply2_8_bits,110700,358
multiply2_16_bits,129800,1446
multiply2_1_bits,116000,1
multiply2_7_bits,109100,86
multiply2_16_bits,101500,1446
multiply2_4_bits,104800,86
multiply2_8_bits,116300,358
multiply2_16_bits,91400,1446
multiply2_3_bits,99100,18
multiply2_7_bits,98800,86
multiply2_16_bits,118900,1446
multiply2_4_bits,102900,86
multiply2_7_bits,115500,86
multiply2_16_bits,94500,1446
multiply2_0_bits,118700,0
multiply2_7_bits,118200,86
multiply2_16_bits,115300,1446
multiply2_4_bits,102600,86
multiply2_8_bits,124400,358
multiply2_16_bits,94800,1446
multiply2_4_bits,103300,86
multiply2_8_bits,101500,358
multiply2_15_bits,97100,358
multiply2_3_bits,93700,18
multiply2_8_bits,120000,358
multiply2_16_bits,105200,1446
multiply2_0_bits,95000,0
multiply2_8_bits,100400,358
multiply2_13_bits,103500,358
multiply2_1_bits,125700,1
multiply2_8_bits,120000,358
multiply2_15_bits,139200,358
multiply2_0_bits,108400,0
multiply2_8_bits,116600,358
multiply2_15_bits,131500,358
multiply2_4_bits,109500,86
multiply2_8_bits,93300,358
multiply2_16_bits,99900,1446
multiply2_0_bits,104000,0
multiply2_7_bits,108500,86
multiply2_16_bits,124000,1446
multiply2_3_bits,102100,18
multiply2_8_bits,91200,358
multiply2_15_bits,118100,358
multiply2_3_bits,121700,18
multiply2_8_bits,121300,358
multiply2_15_bits,100300,358
multiply2_4_bits,122000,86
multiply2_5_bits,148100,86
multiply2_12_bits,115000,358
multiply2_4_bits,116700,86
multiply2_6_bits,141000,86
multiply2_16_bits,119100,1446
multiply2_4_bits,109900,86
multiply2_7_bits,108600,86
multiply2_16_bits,107200,1446
multiply2_1_bits,108500,1
multiply2_7_bits,123100,86
multiply2_11_bits,111300,358
multiply2_3_bits,102800,18
multiply2_8_bits,101400,358
multiply2_16_bits,133500,1446
multiply2_3_bits,99700,18
multiply2_8_bits,112800,358
multiply2_8_bits,100600,358
multiply2_4_bits,146100,86
multiply2_1_bits,116700,1
multiply2_13_bits,114800,358
multiply2_0_bits,144300,0
multiply2_8_bits,112400,358
multiply2_16_bits,108700,1446
multiply2_4_bits,106100,86
multiply2_8_bits,130500,358
multiply2_16_bits,102800,1446
multiply2_4_bits,104100,86
multiply2_8_bits,96800,358
multiply2_14_bits,98700,358
multiply2_3_bits,103700,18
multiply2_5_bits,101200,86
multiply2_16_bits,104600,1446
multiply2_3_bits,114300,18
multiply2_7_bits,122600,86
multiply2_16_bits,109800,1446
multiply2_4_bits,114200,86
multiply2_6_bits,155700,86
multiply2_16_bits,114000,1446
multiply2_4_bits,107300,86
multiply2_8_bits,100300,358
multiply2_16_bits,108100,1446
multiply2_4_bits,109100,86
multiply2_8_bits,111100,358
multiply2_16_bits,125900,1446
multiply2_4_bits,110300,86
multiply2_8_bits,125100,358
multiply2_16_bits,124500,1446
multiply2_2_bits,103800,18
multiply2_0_bits,106200,0
multiply2_12_bits,113900,358
multiply2_4_bits,116900,86
multiply2_8_bits,131700,358
multiply2_16_bits,170000,1446
multiply2_3_bits,117000,18
multiply2_8_bits,102700,358
multiply2_16_bits,134900,1446
multiply2_2_bits,94500,18
multiply2_8_bits,92200,358
multiply2_16_bits,97200,1446
multiply2_3_bits,104200,18
multiply2_7_bits,95300,86
multiply2_16_bits,99200,1446
multiply2_4_bits,107100,86
multiply2_8_bits,104600,358
multiply2_16_bits,126600,1446
multiply2_2_bits,97800,18
multiply2_7_bits,153700,86
multiply2_12_bits,125800,358
multiply2_4_bits,106000,86
multiply2_5_bits,97400,86
multiply2_16_bits,91100,1446
multiply2_4_bits,126400,86
multiply2_7_bits,121700,86
multiply2_15_bits,101900,358
multiply2_4_bits,111400,86
multiply2_7_bits,109200,86
multiply2_15_bits,104900,358
multiply2_3_bits,104300,18
multiply2_4_bits,124600,86
multiply2_15_bits,99900,358
multiply2_4_bits,109400,86
multiply2_5_bits,114800,86
multiply2_16_bits,141500,1446
multiply2_4_bits,169900,86
multiply2_8_bits,113000,358
multiply2_16_bits,106100,1446
multiply2_4_bits,117700,86
multiply2_7_bits,100000,86
multiply2_16_bits,101200,1446
multiply2_2_bits,106000,18
multiply2_8_bits,102700,358
multiply2_14_bits,129600,358
multiply2_3_bits,144800,18
multiply2_7_bits,101200,86
multiply2_16_bits,108000,1446
multiply2_3_bits,115500,18
multiply2_6_bits,99300,86
multiply2_15_bits,101600,358
multiply2_4_bits,106500,86
multiply2_6_bits,119900,86
multiply2_15_bits,113900,358
multiply2_3_bits,117800,18
multiply2_8_bits,124100,358
multiply2_9_bits,133800,358
multiply2_3_bits,95700,18
multiply2_8_bits,108000,358
multiply2_16_bits,111600,1446
multiply2_4_bits,101100,86
multiply2_8_bits,129100,358
multiply2_16_bits,119600,1446
multiply2_4_bits,93400,86
multiply2_8_bits,118400,358
multiply2_16_bits,104700,1446
multiply2_3_bits,101000,18
multiply2_7_bits,91000,86
multiply2_16_bits,91400,1446
multiply2_2_bits,151500,18
multiply2_8_bits,111500,358
multiply2_15_bits,129400,358
multiply2_2_bits,111400,18
multiply2_4_bits,95300,86
multiply2_15_bits,95100,358
multiply2_4_bits,102700,86
multiply2_6_bits,103300,86
multiply2_16_bits,102800,1446
multiply2_4_bits,121500,86
multiply2_7_bits,104300,86
multiply2_16_bits,111100,1446
multiply2_3_bits,101000,18
multiply2_8_bits,102100,358
multiply2_15_bits,92400,358
multiply2_4_bits,110500,86
multiply2_8_bits,101900,358
multiply2_16_bits,177700,1446
multiply2_3_bits,110100,18
multiply2_7_bits,94500,86
multiply2_16_bits,131000,1446
multiply2_2_bits,105500,18
multiply2_6_bits,102800,86
multiply2_16_bits,125800,1446
multiply2_2_bits,108800,18
multiply2_8_bits,115300,358
multiply2_16_bits,106800,1446
multiply2_4_bits,97700,86
multiply2_8_bits,95900,358
multiply2_16_bits,117300,1446
multiply2_3_bits,93900,18
multiply2_7_bits,125200,86
multiply2_13_bits,123800,358
multiply2_2_bits,111500,18
multiply2_8_bits,123200,358
multiply2_15_bits,111300,358
multiply2_3_bits,113000,18
multiply2_8_bits,100100,358
multiply2_14_bits,106000,358
multiply2_3_bits,88700,18
multiply2_5_bits,124600,86
multiply2_16_bits,116800,1446
multiply2_4_bits,96100,86
multiply2_8_bits,103000,358
multiply2_16_bits,121800,1446
multiply2_3_bits,99100,18
multiply2_6_bits,100000,86
multiply2_16_bits,96600,1446
multiply2_3_bits,96100,18
multiply2_8_bits,137100,358
multiply2_16_bits,138200,1446
multiply2_4_bits,104300,86
multiply2_8_bits,111400,358
multiply2_15_bits,108400,358
multiply2_3_bits,111400,18
multiply2_7_bits,108700,86
multiply2_16_bits,102400,1446
multiply2_3_bits,140000,18
multiply2_6_bits,113100,86
multiply2_12_bits,108700,358
multiply2_3_bits,101800,18
multiply2_8_bits,97400,358
multiply2_13_bits,94400,358
multiply2_4_bits,93100,86
multiply2_8_bits,125400,358
multiply2_15_bits,124300,358
multiply2_4_bits,129100,86
multiply2_6_bits,153500,86
multiply2_14_bits,111500,358
multiply2_4_bits,103900,86
multiply2_8_bits,127500,358
multiply2_16_bits,103400,1446
multiply2_4_bits,100600,86
multiply2_3_bits,119000,18
multiply2_16_bits,108200,1446
multiply2_3_bits,99900,18
multiply2_6_bits,127800,86
multiply2_15_bits,100600,358
multiply2_4_bits,102500,86
multiply2_4_bits,97800,86
multiply2_16_bits,127800,1446
multiply2_3_bits,107700,18
multiply2_7_bits,117200,86
multiply2_16_bits,99000,1446
multiply2_2_bits,128000,18
multiply2_7_bits,131900,86
multiply2_16_bits,143400,1446
multiply2_3_bits,97400,18
multiply2_8_bits,108900,358
multiply2_15_bits,103700,358
multiply2_2_bits,98200,18
multiply2_8_bits,114600,358
multiply2_15_bits,100400,358
multiply2_4_bits,100800,86
multiply2_8_bits,110800,358
multiply2_14_bits,100000,358
multiply2_3_bits,102000,18
multiply2_5_bits,131800,86
multiply2_10_bits,114800,358
multiply2_4_bits,129100,86
multiply2_8_bits,136300,358
multiply2_16_bits,101000,1446
multiply2_4_bits,99000,86
multiply2_8_bits,158600,358
multiply2_16_bits,126400,1446
multiply2_4_bits,101200,86
multiply2_7_bits,120600,86
multiply2_12_bits,97800,358
multiply2_2_bits,105200,18
multiply2_6_bits,98500,86
multiply2_16_bits,96300,1446
multiply2_3_bits,83400,18
multiply2_8_bits,105400,358
multiply2_16_bits,122700,1446
multiply2_3_bits,140200,18
multiply2_8_bits,135600,358
multiply2_14_bits,134100,358
multiply2_4_bits,105400,86
multiply2_5_bits,104800,86
multiply2_14_bits,109300,358
multiply2_2_bits,101600,18
multiply2_6_bits,99900,86
multiply2_16_bits,101500,1446
multiply2_2_bits,103500,18
multiply2_8_bits,101700,358
multiply2_16_bits,103300,1446
multiply2_3_bits,91000,18
multiply2_6_bits,156700,86
multiply2_16_bits,129200,1446
multiply2_2_bits,101900,18
multiply2_8_bits,92700,358
multiply2_16_bits,101300,1446
multiply2_1_bits,123000,1
multiply2_7_bits,149800,86
multiply2_14_bits,103300,358
multiply2_4_bits,116000,86
multiply2_4_bits,108600,86
multiply2_14_bits,101900,358
multiply2_4_bits,101200,86
multiply2_6_bits,110900,86
multiply2_16_bits,107400,1446
multiply2_4_bits,93300,86
multiply2_8_bits,102000,358
multiply2_14_bits,103100,358
multiply2_4_bits,120200,86
multiply2_8_bits,102100,358
multiply2_9_bits,122200,358
multiply2_3_bits,96900,18
multiply2_7_bits,123600,86
multiply2_14_bits,136100,358
multiply2_3_bits,114300,18
multiply2_7_bits,143100,86
multiply2_15_bits,100800,358
multiply2_3_bits,120100,18
multiply2_8_bits,113600,358
multiply2_16_bits,121200,1446
multiply2_1_bits,121300,1
multiply2_7_bits,101100,86
multiply2_16_bits,117700,1446
multiply2_1_bits,115000,1
multiply2_8_bits,94000,358
multiply2_16_bits,107300,1446
multiply2_4_bits,103500,86
multiply2_7_bits,119800,86
multiply2_15_bits,98700,358
multiply2_3_bits,129700,18
multiply2_8_bits,129000,358
multiply2_15_bits,109900,358
multiply2_4_bits,127900,86
multiply2_8_bits,101000,358
multiply2_13_bits,104500,358
multiply2_1_bits,115600,1
multiply2_7_bits,116300,86
multiply2_16_bits,113400,1446
multiply2_4_bits,130200,86
multiply2_8_bits,125000,358
multiply2_14_bits,101500,358
multiply2_3_bits,109900,18
multiply2_7_bits,115800,86
multiply2_13_bits,114700,358
multiply2_2_bits,98200,18
multiply2_7_bits,119200,86
multiply2_16_bits,123200,1446
multiply2_4_bits,113400,86
multiply2_8_bits,128900,358
multiply2_16_bits,107900,1446
multiply2_3_bits,143000,18
multiply2_8_bits,104300,358
multiply2_16_bits,94200,1446
multiply2_3_bits,112200,18
multiply2_8_bits,106100,358
multiply2_16_bits,102900,1446
multiply2_4_bits,125700,86
multiply2_8_bits,95800,358
multiply2_15_bits,101200,358
multiply2_3_bits,105100,18
multiply2_8_bits,122400,358
multiply2_13_bits,93500,358
multiply2_4_bits,104200,86
multiply2_6_bits,117500,86
multiply2_16_bits,144800,1446
multiply2_4_bits,115700,86
multiply2_8_bits,106200,358
multiply2_15_bits,116900,358
multiply2_4_bits,119800,86
multiply2_5_bits,101300,86
multiply2_16_bits,141500,1446
multiply2_0_bits,110800,0
multiply2_5_bits,125600,86
multiply2_16_bits,107300,1446
multiply2_4_bits,107200,86
multiply2_7_bits,101200,86
multiply2_14_bits,102300,358
multiply2_3_bits,99400,18
multiply2_7_bits,99600,86
multiply2_16_bits,110500,1446
multiply2_3_bits,125000,18
multiply2_8_bits,160500,358
multiply2_14_bits,99000,358
multiply2_4_bits,102800,86
multiply2_5_bits,130500,86
multiply2_13_bits,111600,358
multiply2_3_bits,101600,18
multiply2_7_bits,113900,86
multiply2_16_bits,118200,1446
multiply2_1_bits,95800,1
multiply2_6_bits,105000,86
multiply2_16_bits,115300,1446
multiply2_0_bits,114900,0
multiply2_6_bits,94000,86
multiply2_15_bits,104900,358
multiply2_2_bits,97200,18
multiply2_6_bits,151200,86
multiply2_15_bits,117100,358
multiply2_4_bits,106000,86
multiply2_8_bits,125300,358
multiply2_16_bits,97100,1446
multiply2_4_bits,119700,86
multiply2_5_bits,111500,86
multiply2_6_bits,104800,86
multiply2_4_bits,103500,86
multiply2_6_bits,97600,86
multiply2_14_bits,133400,358
multiply2_1_bits,124100,1
multiply2_8_bits,97700,358
multiply2_16_bits,107700,1446
multiply2_4_bits,105900,86
multiply2_8_bits,125000,358
multiply2_14_bits,132800,358
multiply2_0_bits,155200,0
multiply2_8_bits,102900,358
multiply2_16_bits,108400,1446
multiply2_4_bits,114600,86
multiply2_4_bits,120900,86
multiply2_14_bits,98200,358
multiply2_4_bits,113500,86
multiply2_5_bits,106600,86
multiply2_16_bits,95100,1446
multiply2_4_bits,99100,86
multiply2_8_bits,95200,358
multiply2_16_bits,103400,1446
multiply2_4_bits,133100,86
multiply2_8_bits,163400,358
multiply2_16_bits,124000,1446
multiply2_2_bits,181400,18
multiply2_8_bits,112400,358
multiply2_16_bits,120100,1446
multiply2_3_bits,111600,18
multiply2_6_bits,106500,86
multiply2_14_bits,97400,358
multiply2_0_bits,93800,0
multiply2_7_bits,114900,86
multiply2_13_bits,123600,358
multiply2_4_bits,103400,86
multiply2_8_bits,98400,358
multiply2_14_bits,108200,358
multiply2_4_bits,113000,86
multiply2_6_bits,109600,86
multiply2_16_bits,98400,1446
multiply2_3_bits,92200,18
multiply2_6_bits,153800,86
multiply2_16_bits,161500,1446
multiply2_0_bits,137000,0
multiply2_7_bits,127100,86
multiply2_16_bits,113000,1446
multiply2_4_bits,97200,86
multiply2_8_bits,98400,358
multiply2_14_bits,97300,358
multiply2_4_bits,117200,86
multiply2_7_bits,103000,86
multiply2_15_bits,123100,358
multiply2_4_bits,124900,86
multiply2_8_bits,103400,358
multiply2_15_bits,216100,358
multiply2_3_bits,111400,18
multiply2_8_bits,263600,358
multiply2_16_bits,164600,1446
multiply2_2_bits,122700,18
multiply2_8_bits,121100,358
multiply2_15_bits,116300,358
multiply2_2_bits,107100,18
multiply2_7_bits,148500,86
multiply2_15_bits,106500,358
multiply2_3_bits,133500,18
multiply2_8_bits,125000,358
multiply2_12_bits,108600,358
multiply2_4_bits,104300,86
multiply2_7_bits,97700,86
multiply2_16_bits,100500,1446
multiply2_4_bits,153900,86
multiply2_8_bits,127800,358
multiply2_16_bits,125100,1446
multiply2_0_bits,126100,0
multiply2_8_bits,124800,358
multiply2_14_bits,143800,358
multiply2_1_bits,121000,1
multiply2_8_bits,137300,358
multiply2_16_bits,129000,1446
multiply2_4_bits,130100,86
multiply2_8_bits,119000,358
multiply2_16_bits,134300,1446
multiply2_2_bits,120200,18
multiply2_8_bits,122500,358
multiply2_16_bits,127500,1446
multiply2_2_bits,186800,18
multiply2_6_bits,120300,86
multiply2_15_bits,123000,358
multiply2_3_bits,120700,18
multiply2_8_bits,125200,358
multiply2_16_bits,128900,1446
multiply2_0_bits,116600,0
multiply2_8_bits,135700,358
multiply2_14_bits,130100,358
multiply2_3_bits,115500,18
multiply2_6_bits,110900,86
multiply2_16_bits,141700,1446
multiply2_0_bits,104000,0
multiply2_8_bits,120600,358
multiply2_16_bits,137800,1446
multiply2_3_bits,133600,18
multiply2_8_bits,119600,358
multiply2_15_bits,105100,358
multiply2_4_bits,126000,86
multiply2_4_bits,126100,86
multiply2_14_bits,144000,358
multiply2_3_bits,117300,18
multiply2_8_bits,130800,358
multiply2_15_bits,139100,358
multiply2_4_bits,124700,86
multiply2_8_bits,105100,358
multiply2_15_bits,132100,358
multiply2_2_bits,197000,18
multiply2_7_bits,121700,86
multiply2_13_bits,126500,358
multiply2_4_bits,108100,86
multiply2_7_bits,110500,86
multiply2_16_bits,137900,1446
multiply2_3_bits,138400,18
multiply2_8_bits,117800,358
multiply2_16_bits,111400,1446
multiply2_4_bits,105100,86
multiply2_8_bits,119000,358
multiply2_16_bits,135600,1446
multiply2_0_bits,103800,0
multiply2_7_bits,125300,86
multiply2_16_bits,103700,1446
multiply2_2_bits,117500,18
multiply2_8_bits,114000,358
multiply2_16_bits,117600,1446
multiply2_3_bits,132000,18
multiply2_8_bits,136100,358
multiply2_16_bits,127400,1446
multiply2_4_bits,130100,86
multiply2_5_bits,90700,86
multiply2_16_bits,119500,1446
multiply2_3_bits,119900,18
multiply2_7_bits,105700,86
multiply2_13_bits,107300,358
multiply2_4_bits,115700,86
multiply2_8_bits,135600,358
multiply2_13_bits,109100,358
multiply2_4_bits,122800,86
multiply2_8_bits,130000,358
multiply2_13_bits,113700,358
multiply2_3_bits,141000,18
multiply2_7_bits,119400,86
multiply2_14_bits,120100,358
multiply2_2_bits,122700,18
multiply2_8_bits,139100,358
multiply2_14_bits,133000,358
multiply2_2_bits,116700,18
multiply2_7_bits,104900,86
multiply2_16_bits,100300,1446
multiply2_3_bits,106600,18
multiply2_3_bits,139300,18
multiply2_16_bits,113100,1446
multiply2_2_bits,106000,18
multiply2_8_bits,117800,358
multiply2_15_bits,137500,358
multiply2_1_bits,145000,1
multiply2_3_bits,121700,18
multiply2_13_bits,106000,358
multiply2_2_bits,133800,18
multiply2_8_bits,119400,358
multiply2_16_bits,103900,1446
multiply2_3_bits,113400,18
multiply2_7_bits,105200,86
multiply2_15_bits,106500,358
multiply2_4_bits,105800,86
multiply2_7_bits,95800,86
multiply2_16_bits,119700,1446
multiply2_3_bits,106600,18
multiply2_8_bits,110600,358
multiply2_16_bits,117300,1446
multiply2_4_bits,102400,86
multiply2_8_bits,126100,358
multiply2_16_bits,142200,1446
multiply2_4_bits,119600,86
multiply2_7_bits,119000,86
multiply2_16_bits,112800,1446
multiply2_0_bits,102000,0
multiply2_6_bits,135000,86
multiply2_16_bits,102500,1446
multiply2_2_bits,98900,18
multiply2_8_bits,142700,358
multiply2_12_bits,116000,358
multiply2_4_bits,132600,86
multiply2_6_bits,247200,86
multiply2_14_bits,98500,358
multiply2_4_bits,103600,86
multiply2_8_bits,141900,358
multiply2_14_bits,236500,358
multiply2_4_bits,111200,86
multiply2_7_bits,112900,86
multiply2_16_bits,125100,1446
multiply2_4_bits,108400,86
multiply2_8_bits,113300,358
multiply2_16_bits,125000,1446
